axis_id,axis_description,side,side_name,concept_label,opposite_label,pair_id,pair_split,template_id,template_split,split,icd_code,icd_description,ccs_string,prompt
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0065_9857076ce4,train,7,train,train,I63.9,"Cerebral infarction, unspecified",Acute cerebrovascular disease,"For ICD concept I63.9, 'Cerebral infarction, unspecified', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0065_9857076ce4,train,8,test,calibration,I63.9,"Cerebral infarction, unspecified",Acute cerebrovascular disease,"The diagnosis text is 'Cerebral infarction, unspecified'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0065_9857076ce4,train,9,test,calibration,I63.9,"Cerebral infarction, unspecified",Acute cerebrovascular disease,"Medical concept extraction task. Input diagnosis: Cerebral infarction, unspecified. Output concept:"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0065_9857076ce4,train,10,test,calibration,I63.9,"Cerebral infarction, unspecified",Acute cerebrovascular disease,"Given the ICD description Cerebral infarction, unspecified and code I63.9, classify the concept as"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,1,train,train,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,Clinical coding note: ICD I25 is described as Chronic ischemic heart disease. The contrastive medical concept is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,2,train,train,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,Medical ontology entry: Chronic ischemic heart disease (I25). The best concept label is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,3,train,train,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,A clinician reviews the diagnosis 'Chronic ischemic heart disease' with ICD code I25. This diagnosis belongs to the concept
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,4,train,train,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,"In a diagnostic terminology table, I25 means Chronic ischemic heart disease. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,5,train,train,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,Coding audit: diagnosis=I25; description=Chronic ischemic heart disease. Assign the medical concept label:
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,6,train,train,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,EHR problem list item: Chronic ischemic heart disease. The high-level concept represented by this item is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,7,train,train,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,"For ICD concept I25, 'Chronic ischemic heart disease', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,8,test,calibration,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,"The diagnosis text is 'Chronic ischemic heart disease'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,9,test,calibration,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,Medical concept extraction task. Input diagnosis: Chronic ischemic heart disease. Output concept:
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0065_9857076ce4,train,10,test,calibration,I25,Chronic ischemic heart disease,Coronary atherosclerosis and other heart disease,"Given the ICD description Chronic ischemic heart disease and code I25, classify the concept as"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,1,train,train,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"Clinical coding note: ICD A80.9 is described as Acute poliomyelitis, unspecified. The contrastive medical concept is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,2,train,train,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"Medical ontology entry: Acute poliomyelitis, unspecified (A80.9). The best concept label is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,3,train,train,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"A clinician reviews the diagnosis 'Acute poliomyelitis, unspecified' with ICD code A80.9. This diagnosis belongs to the concept"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,4,train,train,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"In a diagnostic terminology table, A80.9 means Acute poliomyelitis, unspecified. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,5,train,train,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"Coding audit: diagnosis=A80.9; description=Acute poliomyelitis, unspecified. Assign the medical concept label:"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,6,train,train,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"EHR problem list item: Acute poliomyelitis, unspecified. The high-level concept represented by this item is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,7,train,train,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"For ICD concept A80.9, 'Acute poliomyelitis, unspecified', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,8,test,calibration,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"The diagnosis text is 'Acute poliomyelitis, unspecified'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,9,test,calibration,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"Medical concept extraction task. Input diagnosis: Acute poliomyelitis, unspecified. Output concept:"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0066_57922895d0,train,10,test,calibration,A80.9,"Acute poliomyelitis, unspecified",Other CNS infection and poliomyelitis,"Given the ICD description Acute poliomyelitis, unspecified and code A80.9, classify the concept as"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,1,train,train,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,Clinical coding note: ICD I09.2 is described as Chronic rheumatic pericarditis. The contrastive medical concept is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,2,train,train,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,Medical ontology entry: Chronic rheumatic pericarditis (I09.2). The best concept label is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,3,train,train,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,A clinician reviews the diagnosis 'Chronic rheumatic pericarditis' with ICD code I09.2. This diagnosis belongs to the concept
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,4,train,train,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,"In a diagnostic terminology table, I09.2 means Chronic rheumatic pericarditis. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,5,train,train,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,Coding audit: diagnosis=I09.2; description=Chronic rheumatic pericarditis. Assign the medical concept label:
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,6,train,train,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,EHR problem list item: Chronic rheumatic pericarditis. The high-level concept represented by this item is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,7,train,train,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,"For ICD concept I09.2, 'Chronic rheumatic pericarditis', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,8,test,calibration,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,"The diagnosis text is 'Chronic rheumatic pericarditis'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,9,test,calibration,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,Medical concept extraction task. Input diagnosis: Chronic rheumatic pericarditis. Output concept:
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0066_57922895d0,train,10,test,calibration,I09.2,Chronic rheumatic pericarditis,Peri-; endo-; and myocarditis; cardiomyopathy,"Given the ICD description Chronic rheumatic pericarditis and code I09.2, classify the concept as"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,1,train,train,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,Clinical coding note: ICD A80.4 is described as Acute nonparalytic poliomyelitis. The contrastive medical concept is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,2,train,train,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,Medical ontology entry: Acute nonparalytic poliomyelitis (A80.4). The best concept label is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,3,train,train,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,A clinician reviews the diagnosis 'Acute nonparalytic poliomyelitis' with ICD code A80.4. This diagnosis belongs to the concept
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,4,train,train,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,"In a diagnostic terminology table, A80.4 means Acute nonparalytic poliomyelitis. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,5,train,train,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,Coding audit: diagnosis=A80.4; description=Acute nonparalytic poliomyelitis. Assign the medical concept label:
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,6,train,train,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,EHR problem list item: Acute nonparalytic poliomyelitis. The high-level concept represented by this item is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,7,train,train,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,"For ICD concept A80.4, 'Acute nonparalytic poliomyelitis', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,8,test,calibration,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,"The diagnosis text is 'Acute nonparalytic poliomyelitis'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,9,test,calibration,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,Medical concept extraction task. Input diagnosis: Acute nonparalytic poliomyelitis. Output concept:
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0067_8d97a296be,train,10,test,calibration,A80.4,Acute nonparalytic poliomyelitis,Other CNS infection and poliomyelitis,"Given the ICD description Acute nonparalytic poliomyelitis and code A80.4, classify the concept as"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,1,train,train,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"Clinical coding note: ICD N18.5 is described as Chronic kidney disease, stage 5. The contrastive medical concept is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,2,train,train,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"Medical ontology entry: Chronic kidney disease, stage 5 (N18.5). The best concept label is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,3,train,train,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"A clinician reviews the diagnosis 'Chronic kidney disease, stage 5' with ICD code N18.5. This diagnosis belongs to the concept"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,4,train,train,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"In a diagnostic terminology table, N18.5 means Chronic kidney disease, stage 5. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,5,train,train,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"Coding audit: diagnosis=N18.5; description=Chronic kidney disease, stage 5. Assign the medical concept label:"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,6,train,train,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"EHR problem list item: Chronic kidney disease, stage 5. The high-level concept represented by this item is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,7,train,train,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"For ICD concept N18.5, 'Chronic kidney disease, stage 5', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,8,test,calibration,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"The diagnosis text is 'Chronic kidney disease, stage 5'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,9,test,calibration,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"Medical concept extraction task. Input diagnosis: Chronic kidney disease, stage 5. Output concept:"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0067_8d97a296be,train,10,test,calibration,N18.5,"Chronic kidney disease, stage 5",Chronic kidney disease,"Given the ICD description Chronic kidney disease, stage 5 and code N18.5, classify the concept as"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,1,train,train,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"Clinical coding note: ICD N17.9 is described as Acute kidney failure, unspecified. The contrastive medical concept is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,2,train,train,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"Medical ontology entry: Acute kidney failure, unspecified (N17.9). The best concept label is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,3,train,train,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"A clinician reviews the diagnosis 'Acute kidney failure, unspecified' with ICD code N17.9. This diagnosis belongs to the concept"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,4,train,train,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"In a diagnostic terminology table, N17.9 means Acute kidney failure, unspecified. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,5,train,train,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"Coding audit: diagnosis=N17.9; description=Acute kidney failure, unspecified. Assign the medical concept label:"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,6,train,train,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"EHR problem list item: Acute kidney failure, unspecified. The high-level concept represented by this item is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,7,train,train,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"For ICD concept N17.9, 'Acute kidney failure, unspecified', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,8,test,calibration,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"The diagnosis text is 'Acute kidney failure, unspecified'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,9,test,calibration,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"Medical concept extraction task. Input diagnosis: Acute kidney failure, unspecified. Output concept:"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0068_0736aae164,train,10,test,calibration,N17.9,"Acute kidney failure, unspecified",Acute and unspecified renal failure,"Given the ICD description Acute kidney failure, unspecified and code N17.9, classify the concept as"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,1,train,train,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"Clinical coding note: ICD N18.1 is described as Chronic kidney disease, stage 1. The contrastive medical concept is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,2,train,train,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"Medical ontology entry: Chronic kidney disease, stage 1 (N18.1). The best concept label is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,3,train,train,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"A clinician reviews the diagnosis 'Chronic kidney disease, stage 1' with ICD code N18.1. This diagnosis belongs to the concept"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,4,train,train,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"In a diagnostic terminology table, N18.1 means Chronic kidney disease, stage 1. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,5,train,train,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"Coding audit: diagnosis=N18.1; description=Chronic kidney disease, stage 1. Assign the medical concept label:"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,6,train,train,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"EHR problem list item: Chronic kidney disease, stage 1. The high-level concept represented by this item is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,7,train,train,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"For ICD concept N18.1, 'Chronic kidney disease, stage 1', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,8,test,calibration,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"The diagnosis text is 'Chronic kidney disease, stage 1'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,9,test,calibration,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"Medical concept extraction task. Input diagnosis: Chronic kidney disease, stage 1. Output concept:"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0068_0736aae164,train,10,test,calibration,N18.1,"Chronic kidney disease, stage 1",Chronic kidney disease,"Given the ICD description Chronic kidney disease, stage 1 and code N18.1, classify the concept as"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,1,train,train,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,Clinical coding note: ICD L04.3 is described as Acute lymphadenitis of lower limb. The contrastive medical concept is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,2,train,train,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,Medical ontology entry: Acute lymphadenitis of lower limb (L04.3). The best concept label is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,3,train,train,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,A clinician reviews the diagnosis 'Acute lymphadenitis of lower limb' with ICD code L04.3. This diagnosis belongs to the concept
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,4,train,train,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,"In a diagnostic terminology table, L04.3 means Acute lymphadenitis of lower limb. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,5,train,train,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,Coding audit: diagnosis=L04.3; description=Acute lymphadenitis of lower limb. Assign the medical concept label:
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,6,train,train,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,EHR problem list item: Acute lymphadenitis of lower limb. The high-level concept represented by this item is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,7,train,train,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,"For ICD concept L04.3, 'Acute lymphadenitis of lower limb', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,8,test,calibration,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,"The diagnosis text is 'Acute lymphadenitis of lower limb'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,9,test,calibration,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,Medical concept extraction task. Input diagnosis: Acute lymphadenitis of lower limb. Output concept:
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0069_055f6502fb,train,10,test,calibration,L04.3,Acute lymphadenitis of lower limb,Lymphadenitis,"Given the ICD description Acute lymphadenitis of lower limb and code L04.3, classify the concept as"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,1,train,train,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,Clinical coding note: ICD L53.3 is described as Other chronic figurate erythema. The contrastive medical concept is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,2,train,train,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,Medical ontology entry: Other chronic figurate erythema (L53.3). The best concept label is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,3,train,train,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,A clinician reviews the diagnosis 'Other chronic figurate erythema' with ICD code L53.3. This diagnosis belongs to the concept
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,4,train,train,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,"In a diagnostic terminology table, L53.3 means Other chronic figurate erythema. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,5,train,train,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,Coding audit: diagnosis=L53.3; description=Other chronic figurate erythema. Assign the medical concept label:
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,6,train,train,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,EHR problem list item: Other chronic figurate erythema. The high-level concept represented by this item is
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,7,train,train,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,"For ICD concept L53.3, 'Other chronic figurate erythema', the contrastive label should be"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,8,test,calibration,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,"The diagnosis text is 'Other chronic figurate erythema'. In this experiment, its medical concept side is"
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,9,test,calibration,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,Medical concept extraction task. Input diagnosis: Other chronic figurate erythema. Output concept:
disease_course,Disease course: acute versus chronic.,negative,chronic,Chronic condition,Acute condition,disease_course_0069_055f6502fb,train,10,test,calibration,L53.3,Other chronic figurate erythema,Other inflammatory condition of skin,"Given the ICD description Other chronic figurate erythema and code L53.3, classify the concept as"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0070_a56bc7e3df,train,1,train,train,L04.2,Acute lymphadenitis of upper limb,Lymphadenitis,Clinical coding note: ICD L04.2 is described as Acute lymphadenitis of upper limb. The contrastive medical concept is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0070_a56bc7e3df,train,2,train,train,L04.2,Acute lymphadenitis of upper limb,Lymphadenitis,Medical ontology entry: Acute lymphadenitis of upper limb (L04.2). The best concept label is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0070_a56bc7e3df,train,3,train,train,L04.2,Acute lymphadenitis of upper limb,Lymphadenitis,A clinician reviews the diagnosis 'Acute lymphadenitis of upper limb' with ICD code L04.2. This diagnosis belongs to the concept
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0070_a56bc7e3df,train,4,train,train,L04.2,Acute lymphadenitis of upper limb,Lymphadenitis,"In a diagnostic terminology table, L04.2 means Acute lymphadenitis of upper limb. The relevant concept category is"
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0070_a56bc7e3df,train,5,train,train,L04.2,Acute lymphadenitis of upper limb,Lymphadenitis,Coding audit: diagnosis=L04.2; description=Acute lymphadenitis of upper limb. Assign the medical concept label:
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0070_a56bc7e3df,train,6,train,train,L04.2,Acute lymphadenitis of upper limb,Lymphadenitis,EHR problem list item: Acute lymphadenitis of upper limb. The high-level concept represented by this item is
disease_course,Disease course: acute versus chronic.,positive,acute,Acute condition,Chronic condition,disease_course_0070_a56bc7e3df,train,7,train,train,L04.2,Acute lymphadenitis of upper limb,Lymphadenitis,"For ICD concept L04.2, 'Acute lymphadenitis of upper limb', the contrastive label should be"
