axis_id,pair_id,template_id,split,side,projection,predicted_side,correct,prompt
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0060_1af9bf0593,6,train,negative,-2797.869140625,negative,1,"EHR problem list item: Postpartum coagulation defects, with delivery. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0060_1af9bf0593,7,train,negative,218.57821655273438,positive,0,"For ICD concept 666.32, 'Postpartum coagulation defects, with delivery', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0061_15d74b32a1,8,test,positive,541.127685546875,positive,1,"The diagnosis text is 'Other vomiting complicating pregnancy, delivered'. In this experiment, its medical concept side is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0061_15d74b32a1,9,test,positive,1449.485107421875,positive,1,"Medical concept extraction task. Input diagnosis: Other vomiting complicating pregnancy, delivered. Output concept:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0061_15d74b32a1,10,test,positive,347.4649658203125,positive,1,"Given the ICD description Other vomiting complicating pregnancy, delivered and code 643.81, classify the concept as"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0061_15d74b32a1,8,test,negative,395.20709228515625,positive,0,"The diagnosis text is 'Unspecified obstetrical trauma, with delivery'. In this experiment, its medical concept side is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0061_15d74b32a1,9,test,negative,-3060.0390625,negative,1,"Medical concept extraction task. Input diagnosis: Unspecified obstetrical trauma, with delivery. Output concept:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0061_15d74b32a1,10,test,negative,-90.95323181152344,negative,1,"Given the ICD description Unspecified obstetrical trauma, with delivery and code 665.91, classify the concept as"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,1,train,positive,1447.0777587890625,positive,1,"Clinical coding note: ICD 643.83 is described as Other vomiting complicating pregnancy, antepartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,2,train,positive,768.953369140625,positive,1,"Medical ontology entry: Other vomiting complicating pregnancy, antepartum (643.83). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,3,train,positive,-224.439208984375,negative,0,"A clinician reviews the diagnosis 'Other vomiting complicating pregnancy, antepartum' with ICD code 643.83. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,4,train,positive,1299.906005859375,positive,1,"In a diagnostic terminology table, 643.83 means Other vomiting complicating pregnancy, antepartum. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,5,train,positive,1451.2239990234375,positive,1,"Coding audit: diagnosis=643.83; description=Other vomiting complicating pregnancy, antepartum. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,6,train,positive,1359.290771484375,positive,1,"EHR problem list item: Other vomiting complicating pregnancy, antepartum. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,7,train,positive,447.27960205078125,positive,1,"For ICD concept 643.83, 'Other vomiting complicating pregnancy, antepartum', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,1,train,negative,-412.793701171875,negative,1,"Clinical coding note: ICD 659.31 is described as Generalized infection during labor, delivered. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,2,train,negative,437.38433837890625,positive,0,"Medical ontology entry: Generalized infection during labor, delivered (659.31). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,3,train,negative,-145.5703125,negative,1,"A clinician reviews the diagnosis 'Generalized infection during labor, delivered' with ICD code 659.31. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,4,train,negative,150.80238342285156,positive,0,"In a diagnostic terminology table, 659.31 means Generalized infection during labor, delivered. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,5,train,negative,829.8658447265625,positive,0,"Coding audit: diagnosis=659.31; description=Generalized infection during labor, delivered. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,6,train,negative,611.51171875,positive,0,"EHR problem list item: Generalized infection during labor, delivered. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0062_9a7fd95e3c,7,train,negative,259.2429504394531,positive,0,"For ICD concept 659.31, 'Generalized infection during labor, delivered', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,1,train,positive,310.2939147949219,positive,1,"Clinical coding note: ICD 648.64 is described as Other cardiovascular diseases of mother, postpartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,2,train,positive,804.1278686523438,positive,1,"Medical ontology entry: Other cardiovascular diseases of mother, postpartum (648.64). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,3,train,positive,20.06488037109375,positive,1,"A clinician reviews the diagnosis 'Other cardiovascular diseases of mother, postpartum' with ICD code 648.64. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,4,train,positive,1055.9910888671875,positive,1,"In a diagnostic terminology table, 648.64 means Other cardiovascular diseases of mother, postpartum. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,5,train,positive,709.513427734375,positive,1,"Coding audit: diagnosis=648.64; description=Other cardiovascular diseases of mother, postpartum. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,6,train,positive,935.4964599609375,positive,1,"EHR problem list item: Other cardiovascular diseases of mother, postpartum. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,7,train,positive,564.6751708984375,positive,1,"For ICD concept 648.64, 'Other cardiovascular diseases of mother, postpartum', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,1,train,negative,455.4997253417969,positive,0,"Clinical coding note: ICD 659.23 is described as Unspecified type maternal pyrexia, antepartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,2,train,negative,765.40673828125,positive,0,"Medical ontology entry: Unspecified type maternal pyrexia, antepartum (659.23). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,3,train,negative,20.953109741210938,positive,0,"A clinician reviews the diagnosis 'Unspecified type maternal pyrexia, antepartum' with ICD code 659.23. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,4,train,negative,837.1808471679688,positive,0,"In a diagnostic terminology table, 659.23 means Unspecified type maternal pyrexia, antepartum. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,5,train,negative,1076.78662109375,positive,0,"Coding audit: diagnosis=659.23; description=Unspecified type maternal pyrexia, antepartum. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,6,train,negative,1012.79736328125,positive,0,"EHR problem list item: Unspecified type maternal pyrexia, antepartum. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0063_fe238000fc,7,train,negative,446.7388916015625,positive,0,"For ICD concept 659.23, 'Unspecified type maternal pyrexia, antepartum', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,1,train,positive,437.05670166015625,positive,1,"Clinical coding note: ICD 648.63 is described as Other cardiovascular diseases of mother, antepartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,2,train,positive,686.6654052734375,positive,1,"Medical ontology entry: Other cardiovascular diseases of mother, antepartum (648.63). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,3,train,positive,49.264305114746094,positive,1,"A clinician reviews the diagnosis 'Other cardiovascular diseases of mother, antepartum' with ICD code 648.63. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,4,train,positive,1014.6296997070312,positive,1,"In a diagnostic terminology table, 648.63 means Other cardiovascular diseases of mother, antepartum. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,5,train,positive,982.872314453125,positive,1,"Coding audit: diagnosis=648.63; description=Other cardiovascular diseases of mother, antepartum. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,6,train,positive,992.374267578125,positive,1,"EHR problem list item: Other cardiovascular diseases of mother, antepartum. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,7,train,positive,376.88372802734375,positive,1,"For ICD concept 648.63, 'Other cardiovascular diseases of mother, antepartum', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,1,train,negative,-2531.2109375,negative,1,"Clinical coding note: ICD 665.84 is described as Other specified obstetrical trauma, postpartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,2,train,negative,-2231.212646484375,negative,1,"Medical ontology entry: Other specified obstetrical trauma, postpartum (665.84). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,3,train,negative,-197.13356018066406,negative,1,"A clinician reviews the diagnosis 'Other specified obstetrical trauma, postpartum' with ICD code 665.84. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,4,train,negative,-730.6311645507812,negative,1,"In a diagnostic terminology table, 665.84 means Other specified obstetrical trauma, postpartum. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,5,train,negative,-608.9208984375,negative,1,"Coding audit: diagnosis=665.84; description=Other specified obstetrical trauma, postpartum. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,6,train,negative,-1969.218017578125,negative,1,"EHR problem list item: Other specified obstetrical trauma, postpartum. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0064_4e010c936c,7,train,negative,145.55067443847656,positive,0,"For ICD concept 665.84, 'Other specified obstetrical trauma, postpartum', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,1,train,positive,221.76405334472656,positive,1,"Clinical coding note: ICD 646.91 is described as Unspecified complication of pregnancy, with delivery. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,2,train,positive,228.36331176757812,positive,1,"Medical ontology entry: Unspecified complication of pregnancy, with delivery (646.91). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,3,train,positive,-1.018707275390625,positive,1,"A clinician reviews the diagnosis 'Unspecified complication of pregnancy, with delivery' with ICD code 646.91. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,4,train,positive,876.5494384765625,positive,1,"In a diagnostic terminology table, 646.91 means Unspecified complication of pregnancy, with delivery. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,5,train,positive,1323.322998046875,positive,1,"Coding audit: diagnosis=646.91; description=Unspecified complication of pregnancy, with delivery. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,6,train,positive,943.72900390625,positive,1,"EHR problem list item: Unspecified complication of pregnancy, with delivery. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,7,train,positive,462.68621826171875,positive,1,"For ICD concept 646.91, 'Unspecified complication of pregnancy, with delivery', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,1,train,negative,-2200.02587890625,negative,1,"Clinical coding note: ICD 665.83 is described as Other specified obstetrical trauma, antepartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,2,train,negative,-1950.10498046875,negative,1,"Medical ontology entry: Other specified obstetrical trauma, antepartum (665.83). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,3,train,negative,-109.85943603515625,negative,1,"A clinician reviews the diagnosis 'Other specified obstetrical trauma, antepartum' with ICD code 665.83. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,4,train,negative,-676.274658203125,negative,1,"In a diagnostic terminology table, 665.83 means Other specified obstetrical trauma, antepartum. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,5,train,negative,-290.8337707519531,negative,1,"Coding audit: diagnosis=665.83; description=Other specified obstetrical trauma, antepartum. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,6,train,negative,-810.0155639648438,negative,1,"EHR problem list item: Other specified obstetrical trauma, antepartum. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0065_bf3c9ae9cd,7,train,negative,179.6259765625,positive,0,"For ICD concept 665.83, 'Other specified obstetrical trauma, antepartum', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,1,train,positive,2185.58251953125,positive,1,"Clinical coding note: ICD 646.51 is described as Asymptomatic bacteriuria in pregnancy, with delivery. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,2,train,positive,1738.418212890625,positive,1,"Medical ontology entry: Asymptomatic bacteriuria in pregnancy, with delivery (646.51). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,3,train,positive,-254.1949462890625,negative,0,"A clinician reviews the diagnosis 'Asymptomatic bacteriuria in pregnancy, with delivery' with ICD code 646.51. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,4,train,positive,2272.4765625,positive,1,"In a diagnostic terminology table, 646.51 means Asymptomatic bacteriuria in pregnancy, with delivery. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,5,train,positive,1981.958740234375,positive,1,"Coding audit: diagnosis=646.51; description=Asymptomatic bacteriuria in pregnancy, with delivery. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,6,train,positive,2249.37255859375,positive,1,"EHR problem list item: Asymptomatic bacteriuria in pregnancy, with delivery. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,7,train,positive,582.6558837890625,positive,1,"For ICD concept 646.51, 'Asymptomatic bacteriuria in pregnancy, with delivery', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,1,train,negative,-405.4400634765625,negative,1,"Clinical coding note: ICD 659.33 is described as Generalized infection during labor, antepartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,2,train,negative,248.95802307128906,positive,0,"Medical ontology entry: Generalized infection during labor, antepartum (659.33). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,3,train,negative,-233.8388671875,negative,1,"A clinician reviews the diagnosis 'Generalized infection during labor, antepartum' with ICD code 659.33. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,4,train,negative,110.82504272460938,positive,0,"In a diagnostic terminology table, 659.33 means Generalized infection during labor, antepartum. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,5,train,negative,866.6622314453125,positive,0,"Coding audit: diagnosis=659.33; description=Generalized infection during labor, antepartum. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,6,train,negative,566.9459838867188,positive,0,"EHR problem list item: Generalized infection during labor, antepartum. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0066_e8f8b96dde,7,train,negative,192.13739013671875,positive,0,"For ICD concept 659.33, 'Generalized infection during labor, antepartum', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0067_ce9c719b84,8,test,positive,441.779296875,positive,1,"The diagnosis text is 'Papyraceous fetus, unspecified as to episode of care'. In this experiment, its medical concept side is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0067_ce9c719b84,9,test,positive,-123.44816589355469,negative,0,"Medical concept extraction task. Input diagnosis: Papyraceous fetus, unspecified as to episode of care. Output concept:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0067_ce9c719b84,10,test,positive,81.9280014038086,positive,1,"Given the ICD description Papyraceous fetus, unspecified as to episode of care and code 646.00, classify the concept as"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0067_ce9c719b84,8,test,negative,224.53143310546875,positive,0,"The diagnosis text is 'Failed mechanical induction of labor, delivered'. In this experiment, its medical concept side is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0067_ce9c719b84,9,test,negative,-2279.57861328125,negative,1,"Medical concept extraction task. Input diagnosis: Failed mechanical induction of labor, delivered. Output concept:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0067_ce9c719b84,10,test,negative,-79.60261535644531,negative,1,"Given the ICD description Failed mechanical induction of labor, delivered and code 659.01, classify the concept as"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,1,train,positive,1725.795166015625,positive,1,"Clinical coding note: ICD 646.21 is described as Unspecified renal disease in pregnancy, with delivery. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,2,train,positive,1654.74560546875,positive,1,"Medical ontology entry: Unspecified renal disease in pregnancy, with delivery (646.21). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,3,train,positive,145.34457397460938,positive,1,"A clinician reviews the diagnosis 'Unspecified renal disease in pregnancy, with delivery' with ICD code 646.21. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,4,train,positive,1646.689697265625,positive,1,"In a diagnostic terminology table, 646.21 means Unspecified renal disease in pregnancy, with delivery. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,5,train,positive,1721.4095458984375,positive,1,"Coding audit: diagnosis=646.21; description=Unspecified renal disease in pregnancy, with delivery. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,6,train,positive,1562.4246826171875,positive,1,"EHR problem list item: Unspecified renal disease in pregnancy, with delivery. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,7,train,positive,643.8727416992188,positive,1,"For ICD concept 646.21, 'Unspecified renal disease in pregnancy, with delivery', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,1,train,negative,-2582.748046875,negative,1,"Clinical coding note: ICD 673.84 is described as Other obstetrical pulmonary embolism, postpartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,2,train,negative,-2609.6083984375,negative,1,"Medical ontology entry: Other obstetrical pulmonary embolism, postpartum (673.84). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,3,train,negative,-280.32666015625,negative,1,"A clinician reviews the diagnosis 'Other obstetrical pulmonary embolism, postpartum' with ICD code 673.84. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,4,train,negative,-866.3353881835938,negative,1,"In a diagnostic terminology table, 673.84 means Other obstetrical pulmonary embolism, postpartum. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,5,train,negative,-676.7821655273438,negative,1,"Coding audit: diagnosis=673.84; description=Other obstetrical pulmonary embolism, postpartum. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,6,train,negative,-1568.089111328125,negative,1,"EHR problem list item: Other obstetrical pulmonary embolism, postpartum. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0068_b36542f5bf,7,train,negative,26.17357635498047,positive,0,"For ICD concept 673.84, 'Other obstetrical pulmonary embolism, postpartum', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,1,train,positive,507.2542419433594,positive,1,"Clinical coding note: ICD 648.61 is described as Other cardiovascular diseases of mother, with delivery. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,2,train,positive,974.3652954101562,positive,1,"Medical ontology entry: Other cardiovascular diseases of mother, with delivery (648.61). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,3,train,positive,120.39612579345703,positive,1,"A clinician reviews the diagnosis 'Other cardiovascular diseases of mother, with delivery' with ICD code 648.61. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,4,train,positive,1236.70166015625,positive,1,"In a diagnostic terminology table, 648.61 means Other cardiovascular diseases of mother, with delivery. The relevant concept category is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,5,train,positive,1381.6156005859375,positive,1,"Coding audit: diagnosis=648.61; description=Other cardiovascular diseases of mother, with delivery. Assign the medical concept label:"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,6,train,positive,921.8324584960938,positive,1,"EHR problem list item: Other cardiovascular diseases of mother, with delivery. The high-level concept represented by this item is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,7,train,positive,473.53021240234375,positive,1,"For ICD concept 648.61, 'Other cardiovascular diseases of mother, with delivery', the contrastive label should be"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,1,train,negative,-2207.155029296875,negative,1,"Clinical coding note: ICD 673.83 is described as Other obstetrical pulmonary embolism, antepartum. The contrastive medical concept is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,2,train,negative,-2278.355712890625,negative,1,"Medical ontology entry: Other obstetrical pulmonary embolism, antepartum (673.83). The best concept label is"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,3,train,negative,-198.27870178222656,negative,1,"A clinician reviews the diagnosis 'Other obstetrical pulmonary embolism, antepartum' with ICD code 673.83. This diagnosis belongs to the concept"
pregnancy_complications_vs_birth_puerperium_ccs,pregnancy_complications_vs_birth_puerperium_ccs_0069_382665b9d9,4,train,negative,-898.3946533203125,negative,1,"In a diagnostic terminology table, 673.83 means Other obstetrical pulmonary embolism, antepartum. The relevant concept category is"
